Timestamp;WebRequestCount
2018-09-15 00:00:00;28848.00
2018-09-16 00:00:00;25724.00
2018-09-17 00:00:00;628132.00
2018-09-18 00:00:00;672814.00
2018-09-19 00:00:00;833324.00
2018-09-20 00:00:00;569005.00
2018-09-21 00:00:00;863050.00
2018-09-22 00:00:00;26102.00
2018-09-23 00:00:00;21424.00
2018-09-24 00:00:00;1046739.00
2018-09-25 00:00:00;467429.00
2018-09-26 00:00:00;517896.00
2018-09-27 00:00:00;523480.00
2018-09-28 00:00:00;275614.00
2018-09-29 00:00:00;18713.00
2018-09-30 00:00:00;13372.00
2018-10-01 00:00:00;408656.00
2018-10-02 00:00:00;274920.00
2018-10-03 00:00:00;423305.00
2018-10-04 00:00:00;285563.00
2018-10-05 00:00:00;401006.00
2018-10-06 00:00:00;28075.00
2018-10-07 00:00:00;14634.00
2018-10-08 00:00:00;441628.00
2018-10-09 00:00:00;349600.00
2018-10-10 00:00:00;644120.00
2018-10-11 00:00:00;600382.00
2018-10-12 00:00:00;1502726.00
2018-10-13 00:00:00;428504.00
2018-10-14 00:00:00;35914.00
2018-10-15 00:00:00;824761.00
2018-10-16 00:00:00;829535.00
2018-10-17 00:00:00;569564.00
2018-10-18 00:00:00;370105.00
2018-10-19 00:00:00;289497.00
2018-10-20 00:00:00;36834.00
2018-10-21 00:00:00;40892.00
2018-10-22 00:00:00;1108390.00
2018-10-23 00:00:00;1087550.00
2018-10-24 00:00:00;1699245.00
2018-10-25 00:00:00;1190479.00
2018-10-26 00:00:00;1296453.00
2018-10-27 00:00:00;379951.00
2018-10-28 00:00:00;44086.00
2018-10-29 00:00:00;1042897.00
2018-10-30 00:00:00;983424.00
2018-10-31 00:00:00;1420273.00
2018-11-01 00:00:00;781443.00
2018-11-02 00:00:00;873035.00
2018-11-03 00:00:00;187698.00
2018-11-04 00:00:00;20201.00
2018-11-05 00:00:00;1281022.00
2018-11-06 00:00:00;607434.00
2018-11-07 00:00:00;60642.00
2018-11-08 00:00:00;400862.00
2018-11-09 00:00:00;349631.00
2018-11-10 00:00:00;408641.00
2018-11-11 00:00:00;30679.00
2018-11-12 00:00:00;666644.00
2018-11-13 00:00:00;853795.00
2018-11-14 00:00:00;912849.00
2018-11-15 00:00:00;1097347.00
2018-11-16 00:00:00;906006.00
2018-11-17 00:00:00;297788.00
2018-11-18 00:00:00;128105.00
2018-11-19 00:00:00;952098.00
2018-11-20 00:00:00;810687.00
2018-11-21 00:00:00;853739.00
2018-11-22 00:00:00;657067.00
2018-11-23 00:00:00;1349403.00
2018-11-24 00:00:00;315777.00
2018-11-25 00:00:00;172335.00
2018-11-26 00:00:00;1502453.00
2018-11-27 00:00:00;1898959.00
2018-11-28 00:00:00;1365810.00
2018-11-29 00:00:00;958756.00
2018-11-30 00:00:00;788413.00
2018-12-01 00:00:00;302625.00
2018-12-02 00:00:00;23776.00
2018-12-03 00:00:00;1034173.00
2018-12-04 00:00:00;820128.00
2018-12-05 00:00:00;1208539.00
2018-12-06 00:00:00;849281.00
2018-12-07 00:00:00;690052.00
2018-12-08 00:00:00;45921.00
2018-12-09 00:00:00;34545.00
2018-12-10 00:00:00;1326473.00
2018-12-11 00:00:00;1888774.00
2018-12-12 00:00:00;1603522.00
2018-12-13 00:00:00;1894618.00
2018-12-14 00:00:00;799537.00
2018-12-15 00:00:00;93840.00
2018-12-16 00:00:00;65289.00
