Timestamp;WebRequestCount;
2019-10-28 04:30:00;254.00;
2019-10-28 05:30:00;337.00;
2019-10-28 06:30:00;494.00;
2019-10-28 07:30:00;545.00;
2019-10-28 08:30:00;1581.00;
2019-10-28 09:30:00;2398.00;
2019-10-28 10:30:00;3535.00;
2019-10-28 11:30:00;3559.00;
2019-10-28 12:30:00;3428.00;
2019-10-28 13:30:00;4209.00;
2019-10-28 14:30:00;3269.00;
2019-10-28 15:30:00;2836.00;
2019-10-28 16:30:00;2656.00;
2019-10-28 17:30:00;2611.00;
2019-10-28 18:30:00;2559.00;
2019-10-28 19:30:00;2606.00;
2019-10-28 20:30:00;1875.00;
2019-10-28 21:30:00;1432.00;
2019-10-28 22:30:00;1178.00;
2019-10-28 23:30:00;792.00;
2019-10-29 00:30:00;694.00;
2019-10-29 01:30:00;529.00;
2019-10-29 02:30:00;376.00;
2019-10-29 03:30:00;275.00;
2019-10-29 04:30:00;187.00;
2019-10-29 05:30:00;986.00;
2019-10-29 06:30:00;1170.00;
2019-10-29 07:30:00;3666.00;
2019-10-29 08:30:00;9045.00;
2019-10-29 09:30:00;16887.00;
2019-10-29 10:30:00;22516.00;
2019-10-29 11:30:00;46678.00;
2019-10-29 12:30:00;17194.00;
2019-10-29 13:30:00;19567.00;
2019-10-29 14:30:00;16204.00;
2019-10-29 15:30:00;17742.00;
2019-10-29 16:30:00;19896.00;
2019-10-29 17:30:00;12154.00;
2019-10-29 18:30:00;12982.00;
2019-10-29 19:30:00;22747.00;
2019-10-29 20:30:00;4087.00;
2019-10-29 21:30:00;3102.00;
2019-10-29 22:30:00;1759.00;
2019-10-29 23:30:00;1277.00;
2019-10-30 00:30:00;776.00;
2019-10-30 01:30:00;401.00;
2019-10-30 02:30:00;510.00;
2019-10-30 03:30:00;378.00;
2019-10-30 04:30:00;382.00;
2019-10-30 05:30:00;756.00;
2019-10-30 06:30:00;864.00;
2019-10-30 07:30:00;3200.00;
2019-10-30 08:30:00;7757.00;
2019-10-30 09:30:00;19018.00;
2019-10-30 10:30:00;25002.00;
2019-10-30 11:30:00;32935.00;
2019-10-30 12:30:00;21838.00;
2019-10-30 13:30:00;22756.00;
2019-10-30 14:30:00;24858.00;
2019-10-30 15:30:00;24352.00;
2019-10-30 16:30:00;17104.00;
2019-10-30 17:30:00;12722.00;
2019-10-30 18:30:00;10397.00;
2019-10-30 19:30:00;7567.00;
2019-10-30 20:30:00;4200.00;
2019-10-30 21:30:00;3812.00;
2019-10-30 22:30:00;2470.00;
2019-10-30 23:30:00;1655.00;
2019-10-31 00:30:00;903.00;
2019-10-31 01:30:00;804.00;
2019-10-31 02:30:00;561.00;
2019-10-31 03:30:00;645.00;
2019-10-31 04:30:00;492.00;
2019-10-31 05:30:00;1054.00;
2019-10-31 06:30:00;1606.00;
2019-10-31 07:30:00;5735.00;
2019-10-31 08:30:00;9320.00;
2019-10-31 09:30:00;15810.00;
2019-10-31 10:30:00;23490.00;
2019-10-31 11:30:00;38148.00;
2019-10-31 12:30:00;24145.00;
2019-10-31 13:30:00;49660.00;
2019-10-31 14:30:00;26105.00;
2019-10-31 15:30:00;29456.00;
2019-10-31 16:30:00;17434.00;
2019-10-31 17:30:00;11859.00;
2019-10-31 18:30:00;9306.00;
2019-10-31 19:30:00;19393.00;
2019-10-31 20:30:00;17866.00;
2019-10-31 21:30:00;16813.00;
2019-10-31 22:30:00;15149.00;
2019-10-31 23:30:00;11292.00;
2019-11-01 00:30:00;9303.00;
2019-11-01 01:30:00;2423.00;
2019-11-01 02:30:00;383.00;
2019-11-01 03:30:00;419.00;
2019-11-01 04:30:00;525.00;
2019-11-01 05:30:00;1166.00;
